"","StrainID","Drug","metric","date","median_value","perc","perc_inhibition","SILVA_Species","Strain_Info","GTDB_08-rs214_taxonomy"
"940","JEB89784","PFOS-high","AUC","20260708",28.6419,94.8891,5.1109,"Bifidobacterium adolescentis","DSM 75781","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis"
"941","JEB89784","PFOS-high","AUC","20260420",38.552,96.6011,3.3989,"Bifidobacterium adolescentis","DSM 75781","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis"
"942","JEB89784","PFOS-high","AUC","20260525",57.1823,72.4781,27.5219,"Bifidobacterium adolescentis","DSM 75781","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis"
"943","JEB89784","PFOSNO-high","AUC","20260514",45.7306,79.5169,20.4831,"Bifidobacterium adolescentis","DSM 75781","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis"
"944","JEB14262","PFOS-low","AUC","20260112",28.5295,119.3951,-19.3951,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"945","JEB14262","PFOSNO-low","AUC","20260210",28.0881,113.2487,-13.2487,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"946","JEB14262","PFOS-low","AUC","20260402",23.3145,111.2231,-11.2231,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"947","JEB14262","PFOSNO-low","AUC","20260108",42.2449,102.473,-2.473,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"948","JEB14262","Veh","AUC","20260227",37.137,80.3046,19.6954,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"949","JEB14262","PFOS-low","AUC","20260405",41.1616,96.2585,3.7415,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"950","JEB14262","Veh","AUC","20260527",38.6312,122.4099,-22.4099,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"951","JEB14262","PFOSNO-low","AUC","20260526",24.6797,91.008,8.992,"Lachnoclostridium sp. YL32","DSM 24838","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium sp. YL32"
"952","JEB78445","PFOSNO-high","AUC","20260508",44.8723,90.4285,9.5715,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"953","JEB78445","PFOS-high","AUC","20260630",26.77,109.2525,-9.2525,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"954","JEB78445","Veh","AUC","20260529",43.9892,83.0165,16.9835,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"955","JEB78445","PFOS-high","AUC","20260323",49.5436,87.6528,12.3472,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"956","JEB78445","PFOSNO-low","AUC","20260425",21.2236,105.1238,-5.1238,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"957","JEB78445","PFOSNO-low","AUC","20260311",55.0924,85.6786,14.3214,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"958","JEB78445","PFOS-low","AUC","20260606",44.4254,89.424,10.576,"Proteus penneri","DSM 96428","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;s__Proteus penneri"
"959","JEB10029","PFOSNO-low","AUC","20260516",54.1547,114.5994,-14.5994,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"960","JEB10029","PFOS-high","AUC","20260602",20.4996,96.2525,3.7475,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"961","JEB10029","PFOSNO-low","AUC","20260616",28.1276,99.9563,0.0437000000000012,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"962","JEB10029","Veh","AUC","20260719",44.9702,120.0759,-20.0759,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"963","JEB10029","Veh","AUC","20260606",30.8851,105.6189,-5.6189,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"964","JEB10029","Veh","AUC","20260715",38.7475,93.6307,6.3693,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"965","JEB10029","PFOS-low","AUC","20260131",38.4715,87.3569,12.6431,"Blautia argi","DSM 66686","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia argi"
"966","JEB90119","PFOS-high","AUC","20260604",33.9444,106.2413,-6.2413,"Parabacteroides distasonis","DSM 36846","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis"
"967","JEB90119","PFOSNO-high","AUC","20260112",47.9849,85.7719,14.2281,"Parabacteroides distasonis","DSM 36846","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis"
"968","JEB90119","PFOSNO-high","AUC","20260713",40.0023,103.8309,-3.8309,"Parabacteroides distasonis","DSM 36846","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis"
"969","JEB90119","PFOSNO-high","AUC","20260505",51.4972,94.7128,5.2872,"Parabacteroides distasonis","DSM 36846","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis"
"970","JEB90119","PFOS-low","AUC","20260110",29.3026,111.4737,-11.4737,"Parabacteroides distasonis","DSM 36846","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis"
"971","JEB90119","PFOS-low","AUC","20260123",30.5646,143.2099,-43.2099,"Parabacteroides distasonis","DSM 36846","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis"
"972","JEB76747","Veh","AUC","20260216",34.4239,116.2903,-16.2903,"Roseburia hominis","DSM 95984","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis"
"973","JEB76747","Veh","AUC","20260410",56.2386,97.1597,2.8403,"Roseburia hominis","DSM 95984","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis"
"974","JEB76747","PFOS-high","AUC","20260527",57.2154,114.8716,-14.8716,"Roseburia hominis","DSM 95984","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis"
"975","JEB76747","Veh","AUC","20260214",25.4625,109.1305,-9.1305,"Roseburia hominis","DSM 95984","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis"
"976","JEB76747","PFOS-low","AUC","20260413",51.9729,94.1176,5.8824,"Roseburia hominis","DSM 95984","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis"
"977","JEB71431","PFOSNO-low","AUC","20260708",27.9101,98.7438,1.25620000000001,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"978","JEB71431","Veh","AUC","20260404",40.4115,131.3783,-31.3783,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"979","JEB71431","PFOSNO-high","AUC","20260526",33.6851,87.9169,12.0831,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"980","JEB71431","PFOSNO-low","AUC","20260619",29.083,83.9404,16.0596,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"981","JEB71431","Veh","AUC","20260702",48.8025,116.3745,-16.3745,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"982","JEB71431","PFOS-high","AUC","20260512",59.7878,97.9673,2.03270000000001,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"983","JEB71431","PFOSNO-low","AUC","20260216",49.6561,78.5618,21.4382,"Enterobacter cloacae complex sp. ECL68","DSM 96661","d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae complex sp. ECL68"
"984","JEB19047","Veh","AUC","20260420",24.2034,103.9198,-3.9198,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"985","JEB19047","PFOS-low","AUC","20260131",54.2878,107.926,-7.926,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"986","JEB19047","PFOSNO-low","AUC","20260423",21.8494,104.3734,-4.3734,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"987","JEB19047","PFOS-high","AUC","20260224",41.6106,113.0152,-13.0152,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"988","JEB19047","PFOS-low","AUC","20260219",46.1531,80.1796,19.8204,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"989","JEB19047","PFOS-low","AUC","20260104",30.7204,91.0563,8.94370000000001,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"990","JEB19047","PFOS-high","AUC","20260508",53.033,117.6074,-17.6074,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"991","JEB19047","PFOSNO-high","AUC","20260218",27.3176,108.2591,-8.2591,"Paraeggerthella hongkongensis","DSM 52812","NA;s__Paraeggerthella hongkongensis"
"992","JEB53622","Veh","AUC","20260216",25.3954,82.4342,17.5658,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"993","JEB53622","PFOS-low","AUC","20260515",37.8899,103.1945,-3.1945,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"994","JEB53622","Veh","AUC","20260413",41.7311,78.9401,21.0599,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"995","JEB53622","PFOS-low","AUC","20260625",25.6494,109.2046,-9.2046,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"996","JEB53622","Veh","AUC","20260423",57.9521,91.5892,8.4108,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"997","JEB53622","PFOS-low","AUC","20260323",55.0476,103.2345,-3.2345,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"998","JEB53622","Veh","AUC","20260611",52.4477,85.5571,14.4429,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"999","JEB53622","PFOS-high","AUC","20260604",51.4683,91.5044,8.4956,"Fusobacterium ulcerans","DSM 17093","d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__Fusobacterium ulcerans"
"1000","JEB84443","PFOS-low","AUC","20260503",34.8055,111.3873,-11.3873,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1001","JEB84443","PFOS-low","AUC","20260711",38.2249,120.3382,-20.3382,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1002","JEB84443","PFOS-low","AUC","20260223",30.4677,90.702,9.298,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1003","JEB84443","Veh","AUC","20260317",56.0537,98.8119,1.18810000000001,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1004","JEB84443","PFOSNO-low","AUC","20260201",57.2365,106.5111,-6.5111,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1005","JEB84443","PFOS-high","AUC","20260708",32.7813,110.1759,-10.1759,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1006","JEB84443","Veh","AUC","20260116",33.1773,93.5461,6.4539,"Dorea formicigenerans","DSM 17112","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans"
"1007","JEB69087","PFOS-high","AUC","20260116",32.4856,113.8118,-13.8118,"Bifidobacterium coryneforme","DSM 68200","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium coryneforme"
"1008","JEB69087","PFOSNO-low","AUC","20260131",23.3419,113.9977,-13.9977,"Bifidobacterium coryneforme","DSM 68200","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium coryneforme"
"1009","JEB69087","Veh","AUC","20260417",45.6369,111.4435,-11.4435,"Bifidobacterium coryneforme","DSM 68200","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium coryneforme"
"1010","JEB69087","Veh","AUC","20260714",40.9692,82.3192,17.6808,"Bifidobacterium coryneforme","DSM 68200","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium coryneforme"
"1011","JEB69087","PFOSNO-low","AUC","20260618",27.2143,89.6668,10.3332,"Bifidobacterium coryneforme","DSM 68200","d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium coryneforme"
"1012","JEB65353","PFOSNO-high","AUC","20260226",27.9032,82.4452,17.5548,"Bacteroides thetaiotaomicron","DSM 4391","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1013","JEB65353","PFOS-high","AUC","20260407",40.3667,139.315,-39.315,"Bacteroides thetaiotaomicron","DSM 4391","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1014","JEB65353","PFOSNO-low","AUC","20260516",45.7479,124.1235,-24.1235,"Bacteroides thetaiotaomicron","DSM 4391","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1015","JEB65353","PFOS-high","AUC","20260518",38.825,76.7616,23.2384,"Bacteroides thetaiotaomicron","DSM 4391","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1016","JEB96239","PFOS-high","AUC","20260129",21.2236,126.2033,-26.2033,"Catabacter hongkongensis","DSM 89138","NA;s__Catabacter hongkongensis"
"1017","JEB96239","PFOS-low","AUC","20260627",56.0667,70.8373,29.1627,"Catabacter hongkongensis","DSM 89138","NA;s__Catabacter hongkongensis"
"1018","JEB96239","PFOS-low","AUC","20260409",48.9162,110.1624,-10.1624,"Catabacter hongkongensis","DSM 89138","NA;s__Catabacter hongkongensis"
"1019","JEB96239","PFOSNO-low","AUC","20260709",50.7253,88.0452,11.9548,"Catabacter hongkongensis","DSM 89138","NA;s__Catabacter hongkongensis"
"1020","JEB24261","PFOSNO-low","AUC","20260412",58.578,113.8407,-13.8407,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1021","JEB24261","PFOS-low","AUC","20260409",33.438,96.2529,3.7471,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1022","JEB24261","PFOS-low","AUC","20260127",30.3829,78.7293,21.2707,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1023","JEB24261","PFOSNO-low","AUC","20260114",40.35,113.4264,-13.4264,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1024","JEB24261","PFOSNO-high","AUC","20260521",58.3132,127.6847,-27.6847,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1025","JEB24261","PFOS-high","AUC","20260622",37.521,87.4935,12.5065,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1026","JEB24261","Veh","AUC","20260319",52.1924,98.0357,1.96429999999999,"Lachnoclostridium phytofermentans","DSM 21794","d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans"
"1027","JEB40438","PFOS-low","AUC","20260408",59.1062,102.3053,-2.3053,"Bacteroides thetaiotaomicron","DSM 44517","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1028","JEB40438","Veh","AUC","20260527",28.1724,121.8866,-21.8866,"Bacteroides thetaiotaomicron","DSM 44517","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1029","JEB40438","PFOSNO-low","AUC","20260317",34.8434,85.592,14.408,"Bacteroides thetaiotaomicron","DSM 44517","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1030","JEB40438","PFOSNO-high","AUC","20260402",32.7946,111.2783,-11.2783,"Bacteroides thetaiotaomicron","DSM 44517","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
"1031","JEB40438","PFOS-high","AUC","20260225",32.7115,101.5869,-1.5869,"Bacteroides thetaiotaomicron","DSM 44517","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron"
